name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
MNR_002#out1#mnr_input0006,112,106,1459.98,4797.63,4533.69,20,36,22,13.29,32.15,45.07,118.02,96.71,273.68,26.29,22.85,113.26,0.06,26.29,104.27,0.1,0.13,18.43,25.07,6.96,28.02,36.25,16.19,28.02,0.66,0.72,0.56,0.61,0.51,0.84,0.71,0.08,0.51,0.84,0.24,0.25,0.72,0.24,0.61,0.9,0.42,0.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,107,107,589.44,4202.31,3752.37,45,17,9,7.28,43.13,23.76,135.78,50.26,218.2,14.36,14.36,92.13,0.0,9.9,80.56,0.0,0.31,13.12,26.05,1.96,13.03,39.35,1.52,13.12,0.99,0.74,0.31,0.38,0.24,0.62,0.72,0.0,0.38,0.56,0.16,0.38,0.74,0.0,0.24,0.22,0.16,0.42,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,108,107,2087.2,5086.03,4919.87,9,47,33,18.6,50.81,59.21,168.34,113.47,206.33,44.06,10.33,78.69,0.37,44.06,122.07,0.96,0.77,15.31,24.21,6.6,53.96,58.63,43.43,53.96,0.28,0.86,0.54,0.8,0.29,0.36,0.53,0.12,0.29,0.24,0.19,0.58,0.86,0.65,0.8,0.99,0.89,0.21,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,109,107,1559.2,4510.34,4206.14,9,42,25,14.1,38.12,48.29,158.78,111.1,286.7,29.48,29.48,117.35,0.86,26.21,91.0,0.19,0.11,30.88,59.21,11.6,23.0,29.73,13.46,30.88,0.74,0.99,0.59,0.63,0.56,0.89,0.99,0.36,0.63,0.83,0.47,0.46,0.67,0.28,0.56,0.88,0.33,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,110,107,1827.31,4785.06,4679.79,15,41,26,15.48,39.89,55.26,131.3,117.73,286.02,34.88,34.88,110.0,0.09,24.48,95.0,0.86,0.3,39.44,65.76,15.72,24.69,40.96,11.61,39.44,0.63,1.0,0.64,0.71,0.57,0.8,1.0,0.39,0.71,0.89,0.6,0.5,0.71,0.21,0.57,0.91,0.36,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,111,107,2272.63,5797.29,5655.88,15,46,30,18.4,44.2,56.23,152.96,103.86,205.75,47.78,4.33,15.29,0.21,47.78,125.96,0.42,0.91,3.6,4.8,2.49,62.37,66.89,52.91,62.37,0.06,0.87,0.43,0.83,0.03,0.04,0.13,0.0,0.03,0.02,0.0,0.12,0.87,0.8,0.83,1.0,0.97,0.21,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,112,107,957.37,4241.22,4138.78,40,18,16,9.52,34.11,29.05,102.93,48.91,186.68,21.4,2.46,35.0,0.07,21.4,113.43,0.0,0.89,1.63,2.12,1.17,20.6,22.13,19.24,20.6,0.08,0.63,0.28,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.54,0.57,1.0,0.28,0.08,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,107,108,470.59,3884.21,3155.6,47,14,6,5.22,31.81,16.41,98.73,37.14,182.6,12.0,12.0,78.77,0.0,6.13,68.55,0.0,0.49,9.5,18.94,1.66,8.81,23.34,4.13,9.5,0.93,0.67,0.24,0.32,0.17,0.53,0.67,0.0,0.32,0.53,0.1,0.21,0.57,0.0,0.17,0.2,0.07,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,108,108,1392.96,4814.71,4320.03,20,36,19,14.37,36.77,45.68,116.68,89.89,230.27,26.29,26.29,98.78,0.36,20.75,121.96,0.43,0.21,21.46,30.68,12.7,34.71,54.47,8.93,34.71,0.62,0.96,0.62,0.66,0.58,0.87,0.75,0.32,0.58,0.87,0.3,0.42,0.96,0.11,0.66,0.82,0.54,0.54,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,109,108,1881.82,4580.71,4422.94,7,51,24,15.56,46.0,49.43,140.74,114.02,220.22,37.23,21.66,109.2,0.13,37.23,97.18,0.09,0.42,16.24,22.91,10.24,25.56,35.72,8.83,25.56,0.64,0.7,0.5,0.54,0.46,0.86,0.7,0.18,0.46,0.72,0.2,0.33,0.65,0.22,0.54,0.85,0.37,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
