name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
Input_1080p_image_009#out1#mnr_input0009,128,82,54.11,148.97,136.02,54,0,0,4.55,14.51,15.91,47.9,23.48,48.1,8.19,3.45,16.93,0.0,8.19,22.73,0.29,0.58,4.34,8.07,1.34,11.84,16.26,6.91,11.84,0.37,0.2,0.08,0.14,0.01,0.09,0.07,0.0,0.01,0.0,0.01,0.04,0.2,0.02,0.14,0.09,0.12,0.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,129,82,536.12,4255.04,3413.31,33,14,6,11.63,60.15,36.38,187.01,51.85,202.92,17.34,6.7,52.3,0.0,17.34,133.08,0.0,0.61,5.92,19.29,2.07,26.88,35.95,14.83,26.88,0.22,0.76,0.3,0.5,0.1,0.2,0.61,0.0,0.1,0.14,0.04,0.12,0.76,0.22,0.5,0.53,0.4,0.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,130,82,1384.73,2943.53,2652.19,0,62,10,28.16,66.06,98.02,262.16,143.45,262.16,46.13,23.91,76.78,0.0,46.13,124.46,0.08,0.48,35.81,69.08,16.49,81.06,148.46,50.59,81.06,0.44,1.0,0.75,0.91,0.6,0.66,0.88,0.2,0.6,0.67,0.54,0.54,1.0,0.8,0.91,0.89,0.98,0.83,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,131,82,1116.54,2428.88,2307.11,1,55,7,21.42,64.27,75.03,265.02,127.55,265.02,38.48,25.73,63.43,0.42,38.48,139.31,0.07,0.33,34.87,63.54,15.93,53.52,83.25,12.41,53.52,0.65,0.93,0.68,0.72,0.64,0.89,0.83,0.4,0.64,0.78,0.54,0.5,0.93,0.16,0.72,0.74,0.74,0.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,132,82,1189.95,2673.19,2596.17,4,50,10,18.83,52.09,63.2,182.31,110.24,204.88,41.8,15.35,61.14,0.07,41.8,108.46,0.29,0.63,19.81,34.99,2.63,47.9,55.3,37.18,47.9,0.41,0.9,0.57,0.77,0.36,0.46,0.52,0.0,0.36,0.42,0.27,0.37,0.9,0.65,0.77,1.0,0.78,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,133,82,499.08,1267.55,1071.0,4,29,0,13.52,48.37,55.47,195.65,85.0,195.65,24.14,18.06,64.07,0.71,24.14,92.94,0.43,0.25,24.57,49.2,6.81,41.35,64.16,15.98,41.35,0.59,0.94,0.53,0.62,0.44,0.7,0.66,0.25,0.44,0.53,0.36,0.38,0.94,0.34,0.62,0.57,0.65,0.71,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,126,83,51.35,190.96,170.92,52,0,0,3.32,14.3,11.88,62.87,20.13,72.6,4.58,4.03,25.37,0.07,4.58,24.93,0.0,0.12,3.74,6.18,1.83,7.63,13.57,3.79,7.63,0.49,0.19,0.04,0.05,0.04,0.75,0.11,0.0,0.04,0.08,0.0,0.0,0.19,0.0,0.05,0.01,0.05,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,127,83,77.89,244.05,225.68,49,0,0,5.04,15.24,16.6,49.64,29.37,51.21,11.06,4.06,16.43,0.0,11.06,27.08,0.08,0.63,5.18,8.33,3.02,14.81,20.61,9.49,14.81,0.35,0.34,0.13,0.22,0.04,0.19,0.15,0.0,0.04,0.02,0.02,0.12,0.34,0.09,0.22,0.1,0.18,0.54,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,128,83,42.68,401.81,232.02,58,0,0,2.8,13.14,9.06,37.94,15.61,42.23,4.17,2.41,9.8,0.0,4.17,14.65,0.07,0.42,2.56,3.69,1.85,4.67,6.22,2.32,4.67,0.55,0.07,0.02,0.02,0.01,0.34,0.07,0.0,0.01,0.0,0.0,0.04,0.07,0.0,0.02,0.03,0.01,0.04,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,129,83,616.39,3539.28,2607.0,12,31,4,16.6,96.32,56.22,346.83,85.06,346.83,26.33,15.7,64.0,0.0,26.33,129.13,0.71,0.4,21.01,41.4,13.44,38.62,54.55,22.33,38.62,0.54,0.96,0.55,0.71,0.38,0.54,0.66,0.19,0.38,0.46,0.29,0.38,0.96,0.38,0.71,0.84,0.61,0.58,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,130,83,721.52,1985.42,1603.06,1,47,0,19.78,64.94,84.1,243.05,109.55,243.05,31.04,24.6,73.77,0.0,31.04,112.99,0.14,0.21,41.38,63.37,9.16,46.61,82.33,22.5,46.61,0.89,0.9,0.6,0.62,0.58,0.93,0.83,0.17,0.58,0.54,0.65,0.54,0.9,0.31,0.62,0.63,0.68,0.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,131,83,454.66,1445.92,1231.12,10,25,0,14.3,50.91,58.17,249.29,79.67,249.29,26.41,15.07,87.0,0.01,26.41,103.99,0.07,0.43,24.5,64.35,7.36,37.57,65.26,16.08,37.57,0.65,0.87,0.46,0.57,0.35,0.62,0.85,0.1,0.35,0.29,0.34,0.5,0.87,0.34,0.57,0.49,0.58,0.71,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
