name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
004_pal_un_ds_hvdefinition#out1#mnr_input0007,63,36,1750.91,3997.06,3969.45,17,42,31,18.83,45.81,65.36,156.15,115.2,267.85,39.23,18.24,64.0,0.0,39.23,119.0,0.0,0.53,13.08,19.5,5.5,63.79,75.57,49.17,63.79,0.21,0.93,0.62,0.86,0.37,0.44,0.54,0.07,0.37,0.66,0.15,0.12,0.93,0.8,0.86,1.0,0.95,0.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,44,37,643.1,6247.73,4640.87,49,13,10,9.77,77.89,41.37,335.0,62.28,438.0,17.0,13.47,126.0,0.0,17.0,111.0,0.0,0.21,20.44,50.33,4.33,18.69,61.5,6.0,20.44,0.91,1.0,0.36,0.4,0.32,0.82,0.87,0.0,0.4,0.38,0.28,0.62,1.0,0.02,0.32,0.33,0.25,0.46,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,63,37,1165.59,4180.3,3920.32,35,26,21,14.52,46.03,51.44,155.72,83.19,250.28,25.24,13.61,60.0,0.0,25.24,121.0,0.0,0.46,10.36,19.05,5.17,38.15,61.5,23.98,38.15,0.27,0.93,0.52,0.77,0.27,0.35,0.54,0.07,0.27,0.4,0.1,0.29,0.93,0.59,0.77,0.98,0.6,0.58,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,64,37,545.05,4141.3,3694.64,48,14,8,7.34,42.35,27.47,138.0,43.4,247.85,18.37,6.23,53.0,0.0,18.37,117.85,0.0,0.66,7.81,18.83,2.67,14.98,26.0,2.67,14.98,0.52,0.68,0.27,0.38,0.16,0.42,0.54,0.0,0.16,0.19,0.06,0.25,0.68,0.0,0.38,0.47,0.19,0.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,7,38,1443.05,4163.08,4068.16,28,33,26,16.89,48.31,56.66,158.56,99.43,247.85,32.3,13.7,68.0,0.0,32.3,115.0,0.0,0.58,11.07,14.5,7.5,46.66,61.67,28.36,46.66,0.24,0.93,0.57,0.81,0.32,0.39,0.51,0.12,0.32,0.47,0.11,0.33,0.93,0.67,0.81,1.0,0.75,0.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,8,38,546.65,3906.79,3421.97,42,14,9,7.71,30.33,27.75,95.0,51.56,236.85,15.2,10.81,60.0,0.0,15.2,109.85,0.0,0.29,14.27,23.33,4.33,12.46,22.67,8.17,14.27,0.87,0.57,0.26,0.27,0.26,0.99,0.47,0.0,0.27,0.22,0.17,0.54,0.57,0.09,0.26,0.18,0.14,0.67,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,9,38,288.62,3773.8,2785.21,53,7,4,5.4,21.33,18.62,77.0,33.25,192.0,7.8,7.8,61.0,0.0,5.41,27.0,0.0,0.31,12.46,23.33,5.33,5.02,14.33,1.33,12.46,0.4,0.49,0.15,0.24,0.06,0.27,0.49,0.03,0.24,0.11,0.14,0.71,0.28,0.0,0.06,0.05,0.02,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,10,38,234.15,3225.8,2459.18,54,5,4,5.18,27.78,20.41,107.0,32.91,189.0,7.42,7.42,60.0,0.0,6.05,36.0,0.0,0.19,12.25,18.83,5.17,7.23,21.83,2.67,12.25,0.59,0.43,0.17,0.22,0.12,0.52,0.43,0.07,0.22,0.1,0.13,0.67,0.41,0.0,0.12,0.05,0.06,0.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,21,38,173.03,3109.28,1976.08,57,5,3,3.72,19.33,12.39,66.0,22.14,161.0,6.14,6.14,57.0,0.0,2.87,19.0,0.0,0.53,10.35,21.17,1.83,1.87,5.5,0.67,10.35,0.18,0.47,0.12,0.23,0.02,0.09,0.47,0.0,0.23,0.09,0.11,0.75,0.17,0.0,0.02,0.05,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,22,38,246.44,3329.95,2547.66,53,6,4,3.86,22.56,14.86,95.0,25.11,200.0,4.89,4.89,51.0,0.0,3.98,32.0,0.0,0.19,8.81,14.0,3.83,5.08,15.67,0.67,8.81,0.58,0.33,0.09,0.11,0.07,0.62,0.26,0.0,0.11,0.08,0.07,0.25,0.33,0.0,0.07,0.04,0.03,0.21,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
