row,col,mean_var,median_var,max_var,top5_var,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,edge_orientation_conf,row_second_diff,col_second_diff,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score
82,158,63.85,27.63,343.11,284.54,0,0,3.12,10.38,10.74,37.67,23.74,77.08,5.99,0.01,6.31,6.27,0.99,0.28,0.11,0.13,0.08,0.61,0.14,0.08,0.1,0.03,0.12,0.28,0.13,0.17,0.03,0.21
82,159,220.44,168.92,820.93,714.62,7,0,6.5,21.4,25.4,85.93,46.25,124.37,12.63,0.16,11.49,15.61,0.74,0.53,0.28,0.31,0.25,0.8,0.4,0.25,0.4,0.12,0.12,0.53,0.31,0.4,0.19,0.29
82,160,251.59,131.5,829.59,805.63,13,0,7.58,26.44,29.82,124.8,47.06,124.8,14.32,0.43,10.88,24.3,0.45,0.52,0.3,0.42,0.17,0.41,0.26,0.17,0.17,0.11,0.29,0.52,0.42,0.5,0.35,0.38
87,137,0.45,0.0,3.13,2.78,0,0,0.33,3.77,1.31,15.64,1.45,15.64,0.39,0.08,0.6,0.29,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,138,0.1,0.0,0.62,0.35,0,0,0.14,0.78,0.42,2.0,0.45,2.0,0.13,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,139,0.35,0.24,1.73,1.46,0,0,0.33,0.94,1.16,4.0,1.57,4.0,0.5,0.56,0.82,0.5,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,137,0.0,0.0,0.1,0.04,0,0,0.0,0.11,0.02,1.0,0.02,1.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,138,0.01,0.0,0.17,0.07,0,0,0.01,0.22,0.02,1.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,139,0.36,0.25,0.99,0.92,0,0,0.38,1.05,1.48,4.0,1.71,4.0,0.54,0.49,1.07,0.54,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,137,0.0,0.0,0.17,0.05,0,0,0.01,0.22,0.02,1.0,0.02,1.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,138,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,139,0.54,0.32,1.75,1.55,0,0,0.37,1.16,1.51,4.86,1.97,5.14,0.51,0.2,0.84,0.78,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,143,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,144,0.05,0.0,0.25,0.23,0,0,0.07,0.56,0.22,2.0,0.22,2.0,0.09,0.83,0.12,0.04,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,145,0.17,0.22,0.54,0.47,0,0,0.22,0.67,0.8,3.0,0.86,3.0,0.27,0.47,0.69,0.27,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,143,0.02,0.0,0.25,0.23,0,0,0.04,0.56,0.12,2.0,0.12,2.0,0.05,0.67,0.04,0.06,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,144,0.05,0.0,0.25,0.23,0,0,0.08,0.44,0.27,2.0,0.27,2.0,0.11,0.86,0.15,0.02,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,145,0.12,0.17,0.25,0.25,0,0,0.18,0.56,0.61,3.0,0.61,3.0,0.27,0.82,0.67,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,143,0.23,0.22,0.67,0.61,0,0,0.28,0.89,1.09,4.0,1.31,4.0,0.42,0.44,0.44,0.79,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,144,0.13,0.17,0.32,0.28,0,0,0.2,0.78,0.72,3.0,0.72,3.0,0.25,0.62,0.08,0.65,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,145,0.2,0.22,0.44,0.42,0,0,0.26,0.67,0.91,2.0,0.97,2.0,0.34,0.64,0.71,0.31,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,137,0.18,0.0,1.58,1.01,0,0,0.17,0.85,0.54,3.21,0.71,6.0,0.23,0.39,0.21,0.08,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,138,0.3,0.25,1.78,1.1,0,0,0.41,1.67,2.73,7.0,2.86,7.0,0.71,0.02,1.42,1.4,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,139,0.33,0.23,3.28,1.7,0,0,0.29,0.85,1.03,4.0,1.28,6.0,0.32,0.28,0.25,0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,137,1.06,0.73,5.95,3.8,0,0,0.44,2.0,1.64,9.0,2.88,10.0,0.86,0.46,0.68,1.16,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,138,3.03,2.14,12.54,10.19,0,0,0.69,2.89,2.41,9.0,5.39,13.0,1.55,0.21,1.13,1.73,0.65,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.04
117,139,0.83,0.47,4.02,3.31,0,0,0.54,2.56,1.97,9.0,2.63,9.0,0.72,0.15,0.96,0.79,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,137,1.19,1.03,3.35,3.08,0,0,0.51,1.99,1.96,8.29,3.38,8.29,0.94,0.08,1.02,1.2,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,138,0.96,0.69,3.57,2.89,0,0,0.39,1.29,1.37,4.79,2.75,6.79,0.96,0.58,1.02,0.55,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,139,1.08,0.91,3.59,2.75,0,0,0.61,1.37,2.18,5.79,3.24,5.79,1.12,0.52,1.73,0.77,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,42,170.01,7.44,1720.25,1457.95,7,0,4.15,28.67,14.17,95.0,23.3,161.0,8.28,0.49,8.83,5.23,0.59,0.59,0.17,0.22,0.13,0.57,0.59,0.22,0.26,0.09,0.37,0.5,0.13,0.11,0.03,0.33
77,43,0.48,0.22,5.14,3.22,0,0,0.27,1.56,1.02,6.0,1.14,6.0,0.58,0.76,0.62,0.27,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,44,0.16,0.0,1.11,0.95,0,0,0.15,0.89,0.45,3.0,0.48,3.0,0.12,1.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,42,0.43,0.22,2.1,1.63,0,0,0.26,1.22,0.77,4.0,1.23,5.0,0.3,0.05,0.19,0.27,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,43,0.16,0.0,2.22,1.23,0,0,0.14,1.0,0.42,3.0,0.42,3.0,0.25,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,44,0.07,0.0,0.62,0.37,0,0,0.08,0.44,0.25,1.0,0.25,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,42,0.13,0.0,0.67,0.67,0,0,0.08,0.56,0.25,2.0,0.5,3.0,0.25,0.94,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,43,0.05,0.0,0.22,0.22,0,0,0.08,0.33,0.23,1.0,0.23,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,44,0.25,0.0,2.0,2.0,0,0,0.16,1.0,0.48,3.0,0.48,3.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,62,2175.3,1536.12,5318.58,5262.15,40,32,21.5,48.94,64.68,147.49,88.08,170.18,43.48,0.99,80.16,0.8,0.01,0.93,0.47,0.93,0.0,0.0,0.93,0.93,1.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0
90,63,0.64,0.48,2.29,1.81,0,0,0.5,1.44,1.57,4.6,2.3,5.29,0.92,0.71,1.07,0.27,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,64,2209.67,1469.4,5488.32,5488.14,40,24,20.32,52.1,61.01,156.79,85.64,165.3,42.19,0.99,64.88,0.29,0.0,0.8,0.4,0.8,0.0,0.0,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91,62,2205.15,1566.87,5510.93,5504.74,40,32,20.98,51.63,62.85,156.12,84.8,167.99,42.11,0.99,80.16,0.31,0.0,0.93,0.41,0.82,0.0,0.0,0.93,0.82,1.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0
91,63,0.53,0.44,2.15,1.55,0,0,0.36,1.01,1.14,3.71,2.11,4.87,0.67,0.42,0.99,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,64,2248.76,1474.79,5628.27,5624.12,40,24,20.37,52.11,61.19,156.65,85.08,167.59,41.84,0.99,65.49,0.57,0.01,0.8,0.4,0.8,0.0,0.0,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,62,2251.56,1588.69,5668.29,5629.39,40,32,21.01,52.39,63.1,158.05,85.63,169.22,42.49,0.99,80.85,0.53,0.01,0.8,0.4,0.8,0.0,0.0,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,63,0.94,0.75,2.15,2.13,0,0,0.65,1.39,2.01,4.51,2.7,6.09,1.01,0.71,1.75,0.25,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,64,2220.21,1474.53,5568.83,5541.85,40,24,20.16,51.98,60.49,156.2,83.91,165.88,41.73,0.99,64.93,0.37,0.01,0.8,0.4,0.8,0.0,0.0,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,58,1991.37,1239.7,5006.76,4986.77,40,24,18.98,43.95,57.01,132.19,86.06,166.34,42.55,0.99,74.2,0.86,0.01,0.93,0.47,0.93,0.0,0.0,0.93,0.93,1.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0
92,59,0.65,0.46,2.58,2.39,0,0,0.48,1.34,1.52,3.96,2.03,4.75,0.88,0.65,1.14,0.61,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,60,2144.64,1803.89,5036.54,5022.37,32,32,21.09,44.51,63.3,133.4,81.79,165.2,40.63,1.0,78.73,0.41,0.01,0.8,0.4,0.8,0.0,0.0,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,58,1953.08,1251.59,4965.71,4857.98,40,24,18.67,43.13,55.96,129.4,86.09,178.44,42.05,0.98,73.87,0.92,0.01,0.93,0.46,0.93,0.0,0.0,0.93,0.93,1.0,1.0,0.62,0.0,0.0,0.0,0.0,0.0
93,59,1.77,0.77,13.06,11.41,0,0,0.63,2.53,1.88,8.44,2.83,10.56,0.87,0.7,1.39,0.51,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,60,2153.05,1783.55,5223.11,5050.58,32,32,21.18,46.91,63.38,136.82,82.56,174.22,40.55,0.99,79.05,0.61,0.01,0.87,0.4,0.81,0.0,0.0,0.87,0.81,1.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0
94,58,924.18,31.08,5109.05,4580.81,16,14,12.05,76.32,41.96,266.67,57.65,275.78,19.14,0.49,15.73,24.07,0.65,0.87,0.37,0.55,0.18,0.33,0.87,0.18,0.13,0.17,0.33,0.78,0.55,0.76,0.35,0.46
94,59,1032.57,6.79,4293.82,4284.75,16,16,11.65,42.09,35.05,126.97,43.95,152.3,21.44,0.95,0.67,25.36,0.03,0.73,0.36,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.71,1.0,0.37,0.67
94,60,814.28,30.73,4859.96,4402.65,14,13,11.2,84.02,40.4,307.95,53.4,307.95,17.88,0.5,15.72,24.73,0.64,0.87,0.34,0.53,0.15,0.28,0.87,0.15,0.12,0.14,0.21,0.83,0.53,0.64,0.36,0.58
34,62,0.06,0.0,0.25,0.24,0,0,0.09,0.44,0.3,2.0,0.3,2.0,0.12,0.75,0.04,0.33,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,63,0.06,0.0,0.22,0.22,0,0,0.08,0.33,0.25,1.0,0.25,1.0,0.12,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,64,0.06,0.0,0.22,0.22,0,0,0.08,0.33,0.25,1.0,0.25,1.0,0.12,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,62,0.47,0.14,6.17,4.52,0,0,0.21,1.22,0.69,4.0,0.91,6.0,0.23,0.67,0.12,0.48,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,63,0.18,0.11,1.51,0.83,0,0,0.13,0.33,0.38,1.0,0.62,2.0,0.25,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,64,0.22,0.11,4.0,1.33,0,0,0.14,1.0,0.41,2.0,0.66,4.0,0.25,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,62,493.39,15.28,6533.21,4696.23,10,6,4.73,31.22,17.56,114.0,34.31,227.0,10.09,0.52,3.33,15.6,0.21,0.7,0.18,0.29,0.06,0.21,0.49,0.06,0.12,0.01,0.0,0.7,0.29,0.4,0.2,0.21
36,63,1058.4,8.98,6826.98,6409.3,16,16,5.38,29.67,17.05,87.0,44.09,214.14,15.23,0.94,0.42,19.9,0.02,0.56,0.28,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.55,0.87,0.27,0.33
36,64,983.73,4.79,6047.31,5933.63,16,9,5.05,28.11,15.58,88.0,42.23,204.0,14.27,0.97,0.71,18.27,0.04,0.53,0.26,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.52,0.82,0.24,0.33
