name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,row_diff_mean,row_diff_max,col_diff_mean,col_diff_max,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
05.02.25#out1#mnr_input0012,35,14,0.11,0.25,0.25,64,0,0,0.17,0.56,0.58,2.0,0.58,2.0,0.17,0.09,1.0,0.0,0.17,1.0,0.0,0.45,0.08,0.33,0.0,0.25,0.33,0.17,0.25,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.88,0.05,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,14,0.3,2.0,2.0,64,0,0,0.19,1.22,0.59,4.0,0.69,4.0,0.11,0.11,1.0,0.0,0.08,1.0,0.0,0.29,0.04,0.33,0.0,0.1,0.17,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.62,0.02,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,14,0.33,0.54,0.54,64,0,0,0.44,1.0,3.42,5.0,3.42,5.0,0.88,0.88,2.0,0.0,0.84,1.0,0.0,0.04,1.83,2.67,0.83,1.94,2.0,1.83,1.94,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.27,1.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,14,0.14,0.32,0.25,64,0,0,0.2,0.56,0.64,2.0,0.64,2.0,0.3,0.3,1.0,0.0,0.05,1.0,0.0,0.84,0.63,0.67,0.33,0.06,0.17,0.0,0.63,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.38,0.27,1.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,14,0.3,0.89,0.89,64,0,0,0.29,0.89,0.91,3.0,1.0,3.0,0.36,0.36,2.0,0.0,0.14,1.0,0.0,0.61,0.92,1.0,0.67,0.12,0.17,0.0,0.92,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.38,0.39,1.87,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,14,0.16,0.54,0.42,64,0,0,0.24,0.89,0.8,3.0,0.89,3.0,0.3,0.14,1.0,0.0,0.3,1.0,0.0,0.53,0.19,1.17,0.0,0.71,0.83,0.5,0.71,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.88,0.07,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,14,0.11,0.25,0.25,64,0,0,0.17,0.56,0.58,2.0,0.58,2.0,0.17,0.09,1.0,0.0,0.17,1.0,0.0,0.45,0.08,0.33,0.0,0.25,0.33,0.17,0.25,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.88,0.05,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,14,0.3,2.0,2.0,64,0,0,0.19,1.22,0.59,4.0,0.69,4.0,0.11,0.11,1.0,0.0,0.08,1.0,0.0,0.29,0.04,0.33,0.0,0.1,0.17,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.62,0.02,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,14,0.33,0.54,0.54,64,0,0,0.44,1.0,3.42,5.0,3.42,5.0,0.88,0.88,2.0,0.0,0.84,1.0,0.0,0.04,1.83,2.67,0.83,1.94,2.0,1.83,1.94,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.27,1.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,14,0.14,0.32,0.25,64,0,0,0.2,0.56,0.64,2.0,0.64,2.0,0.3,0.3,1.0,0.0,0.05,1.0,0.0,0.84,0.63,0.67,0.33,0.06,0.17,0.0,0.63,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.38,0.27,1.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,14,0.3,0.89,0.89,64,0,0,0.29,0.89,0.91,3.0,1.0,3.0,0.36,0.36,2.0,0.0,0.14,1.0,0.0,0.61,0.92,1.0,0.67,0.12,0.17,0.0,0.92,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.38,0.39,1.87,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,14,0.18,0.77,0.62,64,0,0,0.23,0.89,0.72,3.0,0.81,3.0,0.33,0.13,2.0,0.0,0.33,1.0,0.0,0.62,0.04,0.33,0.0,0.75,0.83,0.67,0.75,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.0,0.02,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,14,0.38,1.28,1.06,64,0,0,0.31,1.22,1.38,4.0,1.44,4.0,0.36,0.36,2.0,0.0,0.3,2.0,0.0,0.17,0.83,1.17,0.67,0.79,1.0,0.67,0.83,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,0.38,1.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,14,0.47,2.0,1.67,64,0,0,0.35,1.22,1.09,4.0,1.28,4.0,0.47,0.17,2.0,0.0,0.47,2.0,0.0,0.63,0.04,0.33,0.0,1.06,1.17,1.0,1.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2.0,0.02,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,14,0.33,0.54,0.54,64,0,0,0.44,1.0,3.42,5.0,3.42,5.0,0.88,0.88,2.0,0.0,0.84,1.0,0.0,0.04,1.83,2.67,0.83,1.94,2.0,1.83,1.94,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.27,1.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,14,0.14,0.32,0.25,64,0,0,0.2,0.56,0.64,2.0,0.64,2.0,0.3,0.3,1.0,0.0,0.05,1.0,0.0,0.84,0.63,0.67,0.33,0.06,0.17,0.0,0.63,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.38,0.27,1.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,14,0.3,0.89,0.89,64,0,0,0.29,0.89,0.91,3.0,1.0,3.0,0.36,0.36,2.0,0.0,0.14,1.0,0.0,0.61,0.92,1.0,0.67,0.12,0.17,0.0,0.92,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.38,0.39,1.87,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,14,0.18,0.77,0.62,64,0,0,0.23,0.89,0.72,3.0,0.81,3.0,0.33,0.13,2.0,0.0,0.33,1.0,0.0,0.62,0.04,0.33,0.0,0.75,0.83,0.67,0.75,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.0,0.02,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,14,0.38,1.28,1.06,64,0,0,0.31,1.22,1.38,4.0,1.44,4.0,0.36,0.36,2.0,0.0,0.3,2.0,0.0,0.17,0.83,1.17,0.67,0.79,1.0,0.67,0.83,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,0.38,1.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,14,0.47,2.0,1.67,64,0,0,0.35,1.22,1.09,4.0,1.28,4.0,0.47,0.17,2.0,0.0,0.47,2.0,0.0,0.63,0.04,0.33,0.0,1.06,1.17,1.0,1.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2.0,0.02,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,14,0.36,1.14,1.04,64,0,0,0.34,0.89,1.14,4.0,1.17,4.0,0.5,0.09,2.0,0.0,0.5,2.0,0.0,0.81,0.06,0.33,0.0,1.15,1.17,1.0,1.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,2.0,0.05,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,14,0.46,1.36,1.17,64,0,0,0.31,0.89,1.61,4.0,1.77,4.0,0.48,0.39,2.0,0.0,0.48,2.0,0.0,0.19,0.92,1.33,0.67,0.92,1.17,0.83,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.75,0.41,0.88,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,14,0.38,2.89,2.25,64,0,0,0.24,1.11,0.86,4.0,1.08,4.0,0.28,0.28,1.0,0.0,0.13,1.0,0.0,0.56,0.48,0.83,0.0,0.25,0.5,0.0,0.48,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.25,0.27,0.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,33,15,0.17,0.4,0.29,64,0,0,0.25,0.44,0.8,2.0,0.8,2.0,0.38,0.05,1.0,0.0,0.38,1.0,0.0,0.88,0.0,0.0,0.0,0.83,0.83,0.83,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,33,15,0.22,0.67,0.67,64,0,0,0.21,0.44,0.69,2.0,0.94,2.0,0.5,0.03,1.0,0.0,0.5,1.0,0.0,0.94,0.04,0.17,0.0,0.83,0.83,0.83,0.83,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.0,0.04,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,33,15,0.23,0.67,0.62,64,0,0,0.28,0.33,0.84,1.0,0.97,3.0,0.44,0.02,1.0,0.0,0.44,1.0,0.0,0.96,0.04,0.33,0.0,0.92,1.0,0.83,0.92,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.02,0.13,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,33,15,0.0,0.0,0.0,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,33,15,0.0,0.0,0.0,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,33,15,0.32,0.99,0.91,64,0,0,0.26,0.89,0.86,4.0,0.95,4.0,0.36,0.36,2.0,0.0,0.14,2.0,0.0,0.61,0.96,1.0,0.67,0.1,0.33,0.0,0.96,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.62,0.41,1.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,33,15,0.06,0.22,0.22,64,0,0,0.08,0.33,0.25,1.0,0.25,1.0,0.12,0.0,0.0,0.0,0.12,1.0,0.0,1.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,33,15,0.11,1.51,0.62,64,0,0,0.13,0.78,0.39,3.0,0.39,3.0,0.12,0.0,0.0,0.0,0.12,1.0,0.0,1.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,33,15,0.38,1.8,1.16,64,0,0,0.34,1.44,1.06,5.0,1.09,5.0,0.48,0.48,3.0,0.0,0.09,2.0,0.0,0.81,0.92,1.0,0.33,0.12,0.33,0.0,0.92,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.75,0.39,1.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,34,15,0.0,0.0,0.0,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,34,15,0.0,0.0,0.0,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,34,15,0.32,0.99,0.91,64,0,0,0.26,0.89,0.86,4.0,0.95,4.0,0.36,0.36,2.0,0.0,0.14,2.0,0.0,0.61,0.96,1.0,0.67,0.1,0.33,0.0,0.96,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.62,0.41,1.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,34,15,0.06,0.22,0.22,64,0,0,0.08,0.33,0.25,1.0,0.25,1.0,0.12,0.0,0.0,0.0,0.12,1.0,0.0,1.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,34,15,0.11,1.51,0.62,64,0,0,0.13,0.78,0.39,3.0,0.39,3.0,0.12,0.0,0.0,0.0,0.12,1.0,0.0,1.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,34,15,0.38,1.8,1.16,64,0,0,0.34,1.44,1.06,5.0,1.09,5.0,0.48,0.48,3.0,0.0,0.09,2.0,0.0,0.81,0.92,1.0,0.33,0.12,0.33,0.0,0.92,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.75,0.39,1.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,34,15,0.11,0.25,0.25,64,0,0,0.17,0.56,0.58,2.0,0.58,2.0,0.17,0.09,1.0,0.0,0.17,1.0,0.0,0.45,0.08,0.33,0.0,0.25,0.33,0.17,0.25,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.88,0.05,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,34,15,0.3,2.0,2.0,64,0,0,0.19,1.22,0.59,4.0,0.69,4.0,0.11,0.11,1.0,0.0,0.08,1.0,0.0,0.29,0.04,0.33,0.0,0.1,0.17,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.62,0.02,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,34,15,0.39,2.0,2.0,64,0,0,0.27,1.11,0.87,4.0,0.87,4.0,0.41,0.41,3.0,0.0,0.14,2.0,0.0,0.65,0.12,0.67,0.0,0.19,0.5,0.0,0.19,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.75,0.02,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,15,0.06,0.22,0.22,64,0,0,0.08,0.33,0.25,1.0,0.25,1.0,0.12,0.0,0.0,0.0,0.12,1.0,0.0,1.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,15,0.11,1.51,0.62,64,0,0,0.13,0.78,0.39,3.0,0.39,3.0,0.12,0.0,0.0,0.0,0.12,1.0,0.0,1.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,15,0.38,1.8,1.16,64,0,0,0.34,1.44,1.06,5.0,1.09,5.0,0.48,0.48,3.0,0.0,0.09,2.0,0.0,0.81,0.92,1.0,0.33,0.12,0.33,0.0,0.92,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.75,0.39,1.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,15,0.11,0.25,0.25,64,0,0,0.17,0.56,0.58,2.0,0.58,2.0,0.17,0.09,1.0,0.0,0.17,1.0,0.0,0.45,0.08,0.33,0.0,0.25,0.33,0.17,0.25,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.88,0.05,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,15,0.3,2.0,2.0,64,0,0,0.19,1.22,0.59,4.0,0.69,4.0,0.11,0.11,1.0,0.0,0.08,1.0,0.0,0.29,0.04,0.33,0.0,0.1,0.17,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.62,0.02,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,15,0.39,2.0,2.0,64,0,0,0.27,1.11,0.87,4.0,0.87,4.0,0.41,0.41,3.0,0.0,0.14,2.0,0.0,0.65,0.12,0.67,0.0,0.19,0.5,0.0,0.19,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.75,0.02,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,15,0.14,0.32,0.25,64,0,0,0.2,0.56,0.64,2.0,0.64,2.0,0.3,0.3,1.0,0.0,0.05,1.0,0.0,0.84,0.63,0.67,0.33,0.06,0.17,0.0,0.63,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.38,0.27,1.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,15,0.3,0.89,0.89,64,0,0,0.29,0.89,0.91,3.0,1.0,3.0,0.36,0.36,2.0,0.0,0.14,1.0,0.0,0.61,0.92,1.0,0.67,0.12,0.17,0.0,0.92,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.38,0.39,1.87,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,35,15,0.33,0.91,0.89,64,0,0,0.3,0.89,0.92,3.0,1.05,3.0,0.37,0.37,2.0,0.0,0.11,1.0,0.0,0.71,0.96,1.0,0.67,0.1,0.17,0.0,0.96,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.63,0.41,1.87,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,15,0.11,0.25,0.25,64,0,0,0.17,0.56,0.58,2.0,0.58,2.0,0.17,0.09,1.0,0.0,0.17,1.0,0.0,0.45,0.08,0.33,0.0,0.25,0.33,0.17,0.25,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.88,0.05,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,15,0.3,2.0,2.0,64,0,0,0.19,1.22,0.59,4.0,0.69,4.0,0.11,0.11,1.0,0.0,0.08,1.0,0.0,0.29,0.04,0.33,0.0,0.1,0.17,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.62,0.02,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,15,0.39,2.0,2.0,64,0,0,0.27,1.11,0.87,4.0,0.87,4.0,0.41,0.41,3.0,0.0,0.14,2.0,0.0,0.65,0.12,0.67,0.0,0.19,0.5,0.0,0.19,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.75,0.02,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,15,0.14,0.32,0.25,64,0,0,0.2,0.56,0.64,2.0,0.64,2.0,0.3,0.3,1.0,0.0,0.05,1.0,0.0,0.84,0.63,0.67,0.33,0.06,0.17,0.0,0.63,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.38,0.27,1.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
